code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,average_score,assessment_count,active_weeks
5,2,470619,0,6,0,4,0,0,120,0,2,3821.0,77.27272727272727,11.0,32.0
5,2,472120,1,4,0,2,0,2,60,0,2,2695.0,59.25,12.0,33.0
5,2,472341,1,6,0,10,0,0,60,1,1,1110.0,87.25,4.0,15.0
5,2,472810,1,0,2,8,0,1,60,0,1,471.0,70.0,2.0,18.0
5,2,474677,1,3,2,3,0,1,60,0,1,859.0,74.5,4.0,22.0
5,2,475811,1,3,2,7,0,1,60,0,2,2498.0,70.33333333333333,12.0,32.0
5,2,476912,1,2,0,4,0,1,60,0,1,185.0,68.0,1.0,3.0
5,2,477069,1,1,2,4,0,1,120,1,1,44.0,0.0,0.0,2.0
5,2,477588,1,8,0,5,0,0,90,0,2,1815.0,67.75,12.0,28.0
5,2,477812,1,6,2,8,0,2,120,1,0,5318.0,87.83333333333333,24.0,34.0
5,2,477833,1,3,2,6,1,0,60,1,3,8103.0,66.38888888888889,18.0,42.0
5,2,478073,0,8,0,8,0,0,150,1,2,2412.0,82.27272727272727,11.0,27.0
5,2,479061,1,8,0,7,0,0,60,0,0,1411.0,82.83333333333333,12.0,25.0
5,2,480531,1,1,0,6,0,0,60,0,3,0.0,0.0,0.0,0.0
5,2,481210,0,8,2,10,0,0,60,0,1,766.0,46.666666666666664,3.0,20.0
5,2,482445,1,6,1,4,0,1,120,0,1,43.0,0.0,0.0,2.0
5,2,482843,0,2,2,0,1,0,60,0,2,9357.0,78.0,12.0,37.0
5,2,483195,1,4,2,7,0,1,120,0,3,0.0,0.0,0.0,0.0
5,2,483389,0,4,2,0,1,0,60,0,2,5053.0,77.08333333333333,12.0,35.0
5,2,483975,1,4,2,0,0,1,120,0,2,933.0,62.083333333333336,12.0,32.0
5,2,484075,1,10,0,2,0,1,90,0,2,2719.0,82.91666666666667,12.0,35.0
5,2,484223,0,2,2,10,0,0,60,0,2,7645.0,84.3,20.0,37.0
5,2,484292,1,8,2,10,0,2,120,0,3,0.0,0.0,0.0,0.0
5,2,484675,1,5,2,1,1,2,120,1,3,1298.0,42.0,5.0,23.0
5,2,485312,1,6,1,9,0,0,90,0,2,5021.0,85.61904761904762,21.0,38.0
5,2,485780,0,4,1,0,0,0,90,0,2,3217.0,81.5,12.0,31.0
5,2,487168,0,1,0,1,0,1,150,0,1,3323.0,58.583333333333336,24.0,35.0
5,2,487314,1,10,1,8,0,0,60,0,0,4208.0,84.95,20.0,40.0
5,2,488386,0,3,1,3,0,1,60,1,1,4159.0,70.0,13.0,37.0
5,2,488524,1,1,1,5,0,0,60,0,2,3320.0,80.0,12.0,36.0
5,2,488758,1,4,0,4,0,1,60,0,1,134.0,52.0,2.0,9.0
5,2,489137,1,1,4,7,1,0,60,0,2,2798.0,85.08333333333333,12.0,32.0
5,2,490154,1,5,2,1,0,2,60,0,1,886.0,61.6,5.0,24.0
5,2,491011,1,7,0,4,0,2,120,1,2,6042.0,73.16666666666667,12.0,36.0
5,2,491486,1,2,2,2,0,0,60,0,3,787.0,81.33333333333333,3.0,11.0
5,2,491548,1,7,0,6,0,1,60,0,1,301.0,84.0,2.0,4.0
5,2,492088,1,5,2,1,1,0,120,0,2,3734.0,72.0,11.0,34.0
5,2,493760,0,8,0,10,0,0,120,0,0,1962.0,78.5,12.0,31.0
5,2,494433,1,9,0,7,0,0,60,0,2,2158.0,61.833333333333336,12.0,27.0
5,2,494495,1,1,0,6,0,1,180,0,3,1271.0,80.83333333333333,12.0,26.0
5,2,494818,0,3,0,9,0,0,120,0,2,2065.0,73.9090909090909,11.0,29.0
5,2,495580,0,10,0,2,0,0,90,0,1,5.0,0.0,0.0,1.0
5,2,495618,1,8,2,9,0,0,90,0,3,1899.0,79.33333333333333,6.0,17.0
5,2,496590,1,9,2,3,0,1,120,0,1,733.0,61.8,5.0,13.0
5,2,498006,1,8,0,10,0,0,60,0,2,2369.0,83.33333333333333,12.0,28.0
5,2,498266,1,5,0,4,0,0,120,0,0,6034.0,84.5,12.0,37.0
5,2,498636,1,8,2,3,0,2,120,1,1,1979.0,66.0,6.0,17.0
5,2,498828,1,0,0,3,0,0,60,0,1,5243.0,79.05555555555556,18.0,38.0
5,2,499244,1,8,2,8,0,2,90,0,3,1179.0,64.0,4.0,19.0
5,2,499404,0,5,0,4,0,1,150,0,3,6171.0,75.16666666666667,12.0,41.0
5,2,499813,1,4,0,0,0,0,120,0,0,19199.0,92.42857142857143,21.0,40.0
5,2,501302,0,6,1,5,0,1,60,0,1,687.0,72.0,2.0,12.0
5,2,501421,1,11,2,8,1,0,60,0,1,4130.0,62.333333333333336,9.0,33.0
5,2,502150,1,12,0,4,0,1,60,0,3,796.0,58.0,2.0,11.0
5,2,502501,1,5,2,8,0,0,90,0,1,4890.0,75.25,12.0,36.0
5,2,502993,0,12,0,2,0,0,60,0,2,1394.0,71.66666666666667,12.0,23.0
5,2,503024,0,3,2,6,0,0,60,0,3,0.0,0.0,0.0,0.0
5,2,503154,1,10,0,9,0,2,120,0,2,2658.0,84.83333333333333,12.0,28.0
5,2,503183,1,0,0,8,0,0,60,0,2,2441.0,77.91666666666667,12.0,36.0
5,2,504583,1,8,2,5,0,0,120,0,3,665.0,65.5,2.0,9.0
5,2,504700,1,9,0,3,0,1,120,0,3,2.0,0.0,0.0,1.0
5,2,505017,1,5,0,1,0,1,60,0,2,3744.0,65.5,12.0,30.0
5,2,505131,1,1,2,9,0,0,60,0,3,943.0,68.5,6.0,23.0
5,2,505826,1,4,0,3,0,2,60,0,3,224.0,0.0,0.0,10.0
5,2,505900,1,3,1,2,0,1,60,0,3,0.0,0.0,0.0,0.0
5,2,506038,0,11,2,5,0,0,60,0,0,5504.0,88.58333333333333,12.0,36.0
5,2,506674,0,10,2,4,0,0,300,0,1,282.0,77.0,2.0,9.0
5,2,507577,1,5,0,5,1,0,120,0,3,400.0,58.0,1.0,9.0
5,2,509292,1,11,2,3,1,0,90,1,3,5177.0,64.88888888888889,9.0,29.0
5,2,509407,1,2,2,7,0,2,180,0,1,753.0,72.0,1.0,13.0
5,2,509866,1,8,0,3,0,0,60,0,1,25.0,0.0,0.0,5.0
5,2,510142,0,4,2,0,0,1,150,1,1,4897.0,57.416666666666664,12.0,35.0
5,2,510420,1,5,2,1,0,0,60,0,2,2969.0,76.41666666666667,12.0,34.0
5,2,510693,1,12,0,4,0,1,60,0,1,2273.0,75.81818181818181,11.0,30.0
5,2,511350,1,12,2,3,0,0,60,1,3,1955.0,47.90909090909091,12.0,30.0
5,2,511912,1,7,0,3,0,0,90,0,0,4116.0,94.58333333333333,12.0,34.0
5,2,512236,1,4,1,0,0,0,120,0,1,296.0,60.5,4.0,16.0
5,2,513701,1,5,0,1,0,1,90,0,2,1346.0,79.16666666666667,12.0,32.0
5,2,513796,1,0,2,3,0,1,120,0,3,172.0,0.0,0.0,2.0
5,2,515965,1,3,1,4,1,1,120,0,1,210.0,68.0,3.0,16.0
5,2,516634,0,6,1,4,0,0,60,0,2,4793.0,70.33333333333333,12.0,37.0
5,2,516770,1,11,2,1,1,2,120,0,2,7193.0,87.82352941176471,17.0,36.0
5,2,516894,1,5,0,4,0,1,90,0,1,24.0,0.0,0.0,2.0
5,2,517274,1,5,2,8,0,0,90,0,2,1633.0,71.45454545454545,11.0,15.0
5,2,517277,0,10,0,5,0,0,60,1,2,2772.0,73.54545454545455,11.0,31.0
5,2,518210,1,9,0,8,0,0,60,1,2,3627.0,81.75,12.0,29.0
5,2,518359,1,2,4,0,1,0,60,0,0,6018.0,94.57142857142857,21.0,40.0
5,2,521032,1,0,2,4,0,0,90,0,3,584.0,66.0,1.0,10.0
5,2,521073,0,5,2,8,0,2,120,0,3,0.0,0.0,0.0,0.0
5,2,521377,1,2,0,10,0,1,60,0,1,229.0,82.0,4.0,12.0
5,2,524296,1,1,2,9,0,0,60,0,1,1494.0,59.333333333333336,12.0,34.0
5,2,524379,0,3,2,9,0,1,210,0,3,366.0,0.0,0.0,5.0
5,2,525874,1,5,2,2,0,1,180,0,1,397.0,92.0,1.0,4.0
5,2,526303,1,2,1,0,0,3,120,0,2,3571.0,76.75,16.0,33.0
5,2,526821,1,5,0,8,0,0,120,0,2,2102.0,75.16666666666667,12.0,22.0
5,2,527744,0,10,0,2,0,2,120,0,3,2079.0,90.0,4.0,12.0
5,2,528538,0,7,2,2,0,0,120,0,3,366.0,65.0,2.0,18.0
5,2,528713,1,3,2,1,0,1,60,0,1,1364.0,74.0,4.0,32.0
5,2,529390,1,9,2,10,0,1,60,0,3,3.0,0.0,0.0,1.0
5,2,529458,1,2,2,0,1,1,60,0,3,556.0,55.0,2.0,11.0
5,2,530196,0,1,2,2,0,0,60,0,3,4700.0,82.0,16.0,22.0
5,2,532062,1,0,2,5,0,3,120,0,3,1723.0,74.66666666666667,6.0,13.0
5,2,532413,1,7,2,3,0,0,60,0,2,2237.0,79.66666666666667,12.0,21.0
5,2,532575,1,11,2,5,0,1,120,0,1,468.0,63.0,2.0,10.0
5,2,533140,1,0,2,10,0,0,60,0,3,1496.0,59.25,4.0,23.0
5,2,533141,1,10,0,1,0,0,60,0,1,265.0,62.0,2.0,9.0
5,2,533198,0,0,2,7,1,2,120,1,3,1829.0,63.666666666666664,6.0,21.0
5,2,533217,1,8,0,6,0,1,120,0,2,2738.0,83.91666666666667,12.0,33.0
5,2,534318,0,12,2,3,0,0,60,0,3,269.0,89.0,2.0,8.0
5,2,535460,1,3,0,7,0,1,90,0,3,1459.0,68.0,2.0,18.0
5,2,536636,1,1,0,4,0,0,120,0,1,621.0,55.166666666666664,12.0,15.0
5,2,536711,1,5,2,3,0,1,120,1,3,891.0,86.0,1.0,11.0
5,2,537322,1,6,0,8,1,0,90,0,3,6597.0,82.0,24.0,41.0
5,2,537703,1,5,0,2,0,0,60,0,0,6746.0,90.5,12.0,37.0
5,2,537938,1,9,0,6,0,0,120,0,2,1601.0,68.33333333333333,12.0,25.0
5,2,539401,1,3,0,3,1,2,120,0,3,3069.0,68.0,4.0,16.0
5,2,539444,1,8,0,3,0,0,60,0,2,6696.0,80.33333333333333,12.0,37.0
5,2,539922,0,6,1,8,1,2,120,0,2,5885.0,73.4,15.0,33.0
5,2,540909,1,11,0,10,0,1,120,0,3,259.0,74.0,1.0,13.0
5,2,541281,0,3,2,6,1,0,60,0,3,631.0,76.0,2.0,13.0
5,2,541327,0,6,2,4,1,1,60,0,1,336.0,51.0,4.0,8.0
5,2,541478,1,3,2,4,0,0,60,0,3,0.0,0.0,0.0,0.0
5,2,542287,0,5,0,4,0,0,60,0,2,3324.0,65.33333333333333,12.0,35.0
5,2,542557,1,6,1,10,1,0,60,0,0,8637.0,94.95238095238095,21.0,38.0
5,2,543686,1,1,0,1,0,0,60,1,2,7260.0,71.75,12.0,38.0
5,2,543785,1,4,2,0,1,2,270,0,3,2056.0,75.6,5.0,26.0
5,2,544108,1,4,0,5,0,0,60,0,2,855.0,68.45454545454545,11.0,15.0
5,2,544140,1,10,2,2,0,0,60,0,1,406.0,71.0,2.0,14.0
5,2,544271,1,8,0,7,0,0,60,0,0,3029.0,86.58333333333333,12.0,17.0
5,2,544276,1,3,2,2,1,0,60,0,3,0.0,0.0,0.0,0.0
5,2,544593,1,2,0,2,1,0,120,0,1,2120.0,77.83333333333333,12.0,34.0
5,2,545119,1,8,2,10,1,2,150,1,2,5342.0,66.38461538461539,13.0,36.0
5,2,545637,1,11,2,1,1,0,60,0,2,3643.0,79.33333333333333,12.0,37.0
5,2,545741,1,8,2,9,0,0,60,0,2,2619.0,82.75,12.0,36.0
5,2,546071,1,6,0,8,1,0,90,0,2,6126.0,84.75,12.0,35.0
5,2,546394,1,10,1,1,0,1,120,0,3,204.0,77.5,2.0,6.0
5,2,546627,1,1,2,9,0,0,60,0,2,2951.0,66.08333333333333,12.0,35.0
5,2,546961,1,0,0,3,0,0,60,0,2,2511.0,73.91666666666667,12.0,34.0
5,2,547128,1,10,0,3,1,1,190,1,2,4236.0,79.4,15.0,31.0
5,2,547413,0,5,3,1,0,0,90,0,1,4121.0,67.0909090909091,11.0,30.0
5,2,547506,1,7,0,1,0,0,60,0,2,1935.0,71.07692307692308,13.0,32.0
5,2,547569,1,4,0,5,1,0,60,0,1,1219.0,67.66666666666667,3.0,10.0
5,2,547680,1,7,0,3,0,1,120,0,0,5479.0,82.83333333333333,12.0,31.0
5,2,547884,1,7,2,6,0,1,60,0,1,1741.0,56.4,20.0,26.0
5,2,548332,1,4,0,5,0,1,120,1,3,0.0,0.0,0.0,0.0
5,2,548424,1,3,2,7,0,1,60,0,2,6133.0,78.5,12.0,38.0
5,2,548573,1,5,2,3,0,1,120,0,3,3001.0,90.0,5.0,20.0
5,2,548926,0,0,0,8,0,1,120,0,1,1724.0,58.55,20.0,27.0
5,2,549792,1,0,1,8,0,1,90,0,1,2549.0,70.23529411764706,17.0,24.0
5,2,550003,1,6,0,6,1,0,60,0,1,309.0,74.0,2.0,7.0
5,2,550038,1,12,2,2,1,0,60,0,2,3682.0,68.83333333333333,12.0,36.0
5,2,550097,0,8,0,10,0,0,60,0,2,2271.0,74.58333333333333,12.0,30.0
5,2,550246,1,7,2,9,1,2,120,0,1,418.0,72.0,4.0,12.0
5,2,550498,1,12,2,6,0,0,60,0,1,295.0,82.0,1.0,7.0
5,2,550903,1,6,1,6,0,0,60,1,0,8660.0,91.58333333333333,12.0,37.0
5,2,550925,1,10,2,2,0,0,90,0,2,2560.0,70.41666666666667,12.0,34.0
5,2,551636,1,5,0,6,0,2,120,0,3,20.0,0.0,0.0,2.0
5,2,552284,1,0,0,9,0,2,120,0,2,1694.0,70.42857142857143,14.0,17.0
5,2,552395,1,12,0,1,0,1,60,1,1,2839.0,70.5,24.0,32.0
5,2,552648,1,5,2,1,0,1,90,0,2,4161.0,69.79166666666667,24.0,31.0
5,2,553032,1,12,0,8,0,0,120,0,3,839.0,66.66666666666667,3.0,17.0
5,2,553160,1,5,0,1,1,0,60,0,1,2771.0,69.5,8.0,21.0
5,2,554597,1,5,2,4,0,0,60,0,3,0.0,0.0,0.0,0.0
5,2,554881,1,11,2,1,0,0,150,0,2,2817.0,63.92307692307692,26.0,35.0
5,2,555691,1,6,2,4,0,1,210,0,3,1629.0,75.5,4.0,12.0
5,2,555929,0,7,2,3,0,2,120,0,2,2150.0,74.5,12.0,30.0
5,2,556052,1,3,2,2,0,0,120,0,3,56.0,0.0,0.0,3.0
5,2,556126,1,3,0,9,1,1,60,1,3,4003.0,73.73684210526316,19.0,35.0
5,2,556140,1,8,2,9,0,1,240,0,2,2785.0,71.05,20.0,31.0
5,2,556492,1,8,0,10,0,2,240,0,1,5171.0,79.76470588235294,18.0,30.0
5,2,557141,1,8,2,2,0,0,60,0,3,0.0,0.0,0.0,0.0
5,2,557469,1,2,0,9,0,1,60,0,2,1803.0,81.06666666666666,15.0,14.0
5,2,557650,1,3,2,4,1,0,60,0,2,8350.0,70.71428571428571,21.0,41.0
5,2,557708,1,3,0,3,0,0,60,1,1,151.0,62.0,1.0,14.0
5,2,557894,1,5,2,4,1,1,120,0,3,356.0,0.0,0.0,7.0
5,2,558105,1,1,2,9,0,0,60,0,2,2788.0,69.41666666666667,12.0,32.0
5,2,558121,1,11,0,9,1,1,60,0,2,3047.0,77.91666666666667,12.0,35.0
5,2,558244,1,10,1,5,1,2,120,0,1,3061.0,79.14285714285714,7.0,15.0
5,2,558284,1,2,2,7,0,1,150,1,3,784.0,0.0,0.0,6.0
5,2,558404,1,3,2,3,0,1,120,0,3,275.0,86.66666666666667,3.0,10.0
5,2,559449,1,4,4,0,1,1,60,0,1,905.0,86.0,4.0,16.0
5,2,559876,1,11,2,3,0,1,120,0,0,7169.0,94.83333333333333,12.0,37.0
5,2,560168,0,12,2,1,0,1,150,1,1,1428.0,69.0,5.0,14.0
5,2,560399,1,8,1,8,1,0,60,0,2,5976.0,73.91666666666667,12.0,36.0
5,2,560496,0,7,0,7,0,2,120,0,2,6430.0,84.0625,16.0,36.0
5,2,560595,1,0,1,9,0,1,120,0,3,1102.0,86.0,1.0,8.0
5,2,560685,1,8,2,9,0,1,120,0,1,1344.0,73.75,4.0,16.0
5,2,561009,0,6,0,1,0,1,120,1,2,4062.0,84.65,20.0,37.0
5,2,561215,1,0,2,8,1,0,60,0,3,1819.0,86.0,1.0,8.0
5,2,561796,1,5,2,1,0,1,120,0,3,0.0,0.0,0.0,0.0
5,2,561799,0,0,1,3,1,0,60,0,1,58.0,0.0,0.0,2.0
5,2,562064,0,5,0,6,0,0,180,0,3,2733.0,67.13333333333334,15.0,34.0
5,2,562917,1,0,0,9,0,0,150,0,3,322.0,60.0,1.0,12.0
5,2,563813,1,3,2,3,1,0,60,0,3,55.0,0.0,0.0,2.0
5,2,563823,1,5,0,3,1,0,60,0,2,3595.0,75.41666666666667,12.0,36.0
5,2,564632,0,3,2,2,0,0,60,0,1,4386.0,67.08333333333333,12.0,30.0
5,2,565109,1,11,2,3,0,0,120,0,0,4049.0,83.5,12.0,36.0
5,2,565257,1,4,0,2,0,1,120,0,3,0.0,0.0,0.0,0.0
5,2,565348,1,7,0,4,0,0,60,0,3,2043.0,87.5,6.0,19.0
5,2,565373,1,11,0,9,0,1,120,0,2,3497.0,78.08333333333333,12.0,30.0
5,2,565469,1,1,2,9,0,1,120,0,3,679.0,82.25,4.0,16.0
5,2,565526,1,4,1,4,1,0,120,0,3,91.0,0.0,0.0,5.0
5,2,566460,1,8,0,6,0,0,60,1,1,729.0,59.0,2.0,21.0
5,2,567168,1,5,0,2,1,0,90,0,3,217.0,0.0,0.0,5.0
5,2,567629,0,9,2,7,1,0,60,1,2,2090.0,62.666666666666664,12.0,32.0
5,2,567681,1,10,2,7,0,0,120,0,3,567.0,59.0,3.0,7.0
5,2,567859,1,6,0,6,1,1,150,0,1,2280.0,53.416666666666664,12.0,32.0
5,2,567873,1,0,0,5,0,0,90,0,0,2452.0,87.16666666666667,12.0,21.0
5,2,568954,1,2,2,0,0,0,120,0,2,6774.0,88.58333333333333,12.0,37.0
5,2,569065,1,5,3,4,0,0,60,0,2,5302.0,78.45454545454545,11.0,36.0
5,2,569556,0,4,0,1,0,1,240,0,3,420.0,0.0,0.0,7.0
5,2,569729,1,9,0,7,0,0,60,0,1,0.0,0.0,0.0,0.0
5,2,569783,1,7,2,7,1,0,60,0,3,843.0,92.0,4.0,13.0
5,2,570264,1,1,2,3,1,0,60,0,1,2007.0,80.0,9.0,20.0
5,2,571050,1,3,0,5,0,0,60,0,2,2656.0,84.91666666666667,12.0,33.0
5,2,571190,0,8,2,6,0,0,60,0,2,4609.0,78.16666666666667,12.0,37.0
5,2,571316,0,8,0,6,0,0,60,1,0,3020.0,92.5,12.0,25.0
5,2,571612,1,10,2,6,0,1,120,1,3,1177.0,57.25,8.0,19.0
5,2,571815,1,12,2,4,0,0,120,0,1,550.0,76.0,2.0,8.0
5,2,571844,1,12,2,2,0,1,210,0,2,2055.0,70.57142857142857,14.0,27.0
5,2,571962,1,2,2,1,1,1,120,0,2,6321.0,59.666666666666664,21.0,38.0
5,2,572154,1,6,1,5,0,0,150,0,2,6590.0,72.42105263157895,19.0,38.0
5,2,572367,1,7,0,10,0,1,120,0,1,1594.0,68.33333333333333,12.0,23.0
5,2,572395,0,5,0,5,0,0,150,0,3,1232.0,76.71428571428571,7.0,30.0
5,2,572716,1,12,0,3,1,0,120,0,2,1791.0,75.08333333333333,12.0,28.0
5,2,572804,1,10,0,7,0,0,90,0,3,105.0,52.0,4.0,9.0
5,2,572832,1,8,2,9,0,0,90,1,2,5256.0,61.166666666666664,12.0,36.0
5,2,572870,1,1,0,3,1,0,120,0,0,2828.0,90.25,12.0,33.0
5,2,572952,0,3,1,1,1,1,120,0,3,0.0,0.0,0.0,0.0
5,2,573549,1,3,2,5,0,0,120,0,2,5389.0,77.33333333333333,12.0,37.0
5,2,574028,1,10,0,4,0,0,180,1,2,4350.0,77.33333333333333,12.0,33.0
5,2,574605,1,8,0,2,0,0,60,0,1,220.0,76.0,1.0,5.0
5,2,574663,1,12,2,4,0,0,240,0,3,427.0,82.0,1.0,8.0
5,2,574671,0,0,1,5,1,0,120,0,2,2859.0,78.83333333333333,12.0,29.0
5,2,574815,1,8,2,10,0,1,180,0,3,884.0,68.5,8.0,16.0
5,2,575855,1,3,1,9,0,0,180,0,3,1593.0,58.57142857142857,7.0,40.0
5,2,576159,1,6,0,7,0,0,60,0,0,3002.0,89.0,12.0,36.0
5,2,576557,1,8,0,9,0,0,120,0,3,0.0,0.0,0.0,0.0
5,2,577142,0,1,0,5,0,0,60,0,3,1024.0,77.0,3.0,19.0
5,2,577600,1,5,2,2,0,0,90,0,1,0.0,0.0,0.0,0.0
5,2,577679,0,8,0,10,1,0,120,1,3,11.0,0.0,0.0,2.0
5,2,577795,0,11,2,9,0,0,120,1,3,0.0,0.0,0.0,0.0
5,2,578022,1,1,0,3,0,0,120,0,1,146.0,71.0,2.0,7.0
5,2,578258,1,9,2,3,0,1,180,0,1,141.0,0.0,0.0,2.0
5,2,578754,1,8,2,8,0,0,60,0,2,855.0,73.0,11.0,22.0
5,2,578764,1,0,0,9,0,0,90,0,2,4924.0,80.9,10.0,38.0
5,2,579081,1,11,0,8,0,1,150,0,0,3838.0,90.16666666666667,12.0,36.0
5,2,579376,1,0,0,1,0,0,90,0,2,2095.0,72.0,12.0,18.0
5,2,580425,1,11,0,7,0,1,120,0,3,2199.0,90.33333333333333,3.0,19.0
5,2,581065,1,10,2,7,0,0,120,0,3,734.0,69.0,2.0,9.0
5,2,581520,1,0,2,6,1,0,60,0,1,3621.0,63.5,12.0,34.0
5,2,581598,1,9,0,4,0,0,60,0,2,4482.0,75.16666666666667,12.0,35.0
5,2,581772,1,12,2,10,0,1,120,0,3,9.0,0.0,0.0,1.0
5,2,582553,1,10,2,6,0,0,300,0,1,1326.0,89.0,2.0,23.0
5,2,582629,1,10,1,1,0,1,180,0,1,285.0,0.0,0.0,7.0
5,2,583056,1,2,0,7,0,0,90,0,3,2445.0,55.86666666666667,15.0,35.0
5,2,583138,1,5,0,8,1,0,60,0,3,909.0,81.6,5.0,15.0
5,2,584184,0,3,0,3,0,0,90,0,2,2536.0,82.5,12.0,32.0
5,2,584571,0,3,0,3,0,0,90,0,1,603.0,50.0,2.0,12.0
5,2,584842,1,1,1,4,0,0,90,0,2,1498.0,70.66666666666667,12.0,27.0
5,2,584843,0,0,2,1,0,1,180,0,3,77.0,0.0,0.0,4.0
5,2,584884,1,12,2,3,0,0,60,0,3,951.0,75.0,4.0,13.0
5,2,584990,1,0,0,10,0,1,120,0,1,173.0,76.0,1.0,4.0
5,2,585454,1,11,2,2,0,1,240,0,0,3872.0,81.25,12.0,33.0
5,2,585921,1,6,2,3,0,1,120,0,0,10016.0,87.08333333333333,12.0,37.0
5,2,586351,1,8,2,9,1,0,180,0,3,72.0,62.0,1.0,5.0
5,2,586506,0,3,3,6,1,0,60,0,1,426.0,0.0,0.0,2.0
5,2,586543,1,4,1,2,0,1,180,0,1,199.0,38.0,2.0,5.0
5,2,586592,0,0,2,8,0,0,60,0,2,2410.0,63.166666666666664,12.0,34.0
5,2,586917,0,5,2,1,0,0,60,0,2,4401.0,62.75,12.0,35.0
5,2,587195,1,9,2,4,0,1,240,1,3,1752.0,72.5,4.0,20.0
5,2,587248,1,9,1,9,0,1,150,0,3,0.0,0.0,0.0,0.0
5,2,587600,1,1,0,8,0,0,120,0,2,2369.0,60.166666666666664,12.0,34.0
5,2,587696,1,10,2,4,0,1,120,0,1,984.0,38.0,1.0,13.0
5,2,588107,1,2,2,1,0,1,210,0,3,426.0,58.5,2.0,8.0
5,2,588145,1,7,2,10,0,0,60,0,2,4018.0,77.0,12.0,35.0
5,2,588436,1,12,0,4,0,1,180,0,1,456.0,70.25,4.0,11.0
5,2,588913,1,5,1,1,0,0,60,0,3,2376.0,75.66666666666667,9.0,24.0
5,2,589016,1,12,0,9,0,1,210,0,2,2049.0,92.5,12.0,30.0
5,2,589029,1,8,2,10,0,0,90,0,2,2396.0,73.6,10.0,29.0
5,2,589449,1,5,0,6,0,0,60,0,0,5997.0,92.66666666666667,12.0,37.0
5,2,589454,1,5,0,1,0,0,60,0,2,4577.0,79.41666666666667,12.0,37.0
5,2,589469,1,8,0,10,0,1,120,0,3,396.0,81.0,2.0,12.0
5,2,589548,1,6,2,1,0,0,90,0,2,3392.0,88.5,12.0,35.0
5,2,589565,0,8,2,9,1,0,60,0,0,12256.0,96.38095238095238,21.0,41.0
5,2,589798,1,0,2,4,0,0,180,0,3,858.0,67.6,5.0,15.0
5,2,590018,0,5,2,1,0,0,180,0,2,4946.0,76.0,12.0,38.0
5,2,590508,0,9,0,2,0,0,60,0,2,4774.0,79.5,12.0,34.0
5,2,590543,1,8,2,5,0,0,60,0,3,844.0,62.0,2.0,19.0
5,2,590548,1,9,2,1,1,1,120,1,3,2360.0,87.33333333333333,6.0,11.0
5,2,590604,1,6,1,3,1,1,180,0,1,5.0,0.0,0.0,1.0
5,2,590970,1,7,2,8,0,1,210,0,2,2808.0,70.25,12.0,33.0
5,2,591111,1,7,2,2,0,0,120,0,1,1085.0,59.5,12.0,16.0
5,2,591132,0,8,2,6,0,0,90,0,1,84.0,0.0,0.0,5.0
5,2,591318,1,8,2,9,0,0,60,1,3,1354.0,72.33333333333333,3.0,15.0
5,2,591550,1,5,2,1,0,0,60,0,1,1631.0,73.41666666666667,12.0,21.0
5,2,591946,1,10,0,2,0,0,120,0,3,3158.0,78.28571428571429,14.0,37.0
5,2,592422,0,1,0,10,0,0,60,0,1,1167.0,60.8,5.0,16.0
5,2,592632,1,5,0,1,0,0,60,0,1,1828.0,56.75,4.0,27.0
5,2,592766,1,1,0,5,0,0,90,0,2,4341.0,85.66666666666667,12.0,36.0
5,2,592939,1,6,1,1,0,1,240,0,3,2975.0,67.21052631578948,20.0,31.0
5,2,593004,1,12,0,5,0,1,180,0,3,0.0,0.0,0.0,0.0
5,2,593206,1,0,2,7,0,1,180,0,3,816.0,80.66666666666667,3.0,15.0
5,2,593220,1,7,2,7,0,0,120,0,3,117.0,65.0,2.0,8.0
5,2,593563,1,8,2,10,1,0,90,0,3,3234.0,79.16666666666667,12.0,36.0
5,2,593617,1,6,0,4,0,1,120,0,3,267.0,84.0,2.0,9.0
5,2,594122,1,4,0,3,0,0,90,0,3,3733.0,75.0,12.0,38.0
5,2,594136,1,1,2,3,0,1,120,0,0,10002.0,86.25,12.0,37.0
5,2,594258,1,5,2,1,0,0,90,1,3,1171.0,54.285714285714285,14.0,30.0
5,2,594374,1,12,2,2,0,0,120,0,1,2129.0,58.25,12.0,22.0
5,2,594636,1,8,2,7,0,0,90,1,3,9150.0,60.5625,16.0,39.0
5,2,594909,1,5,0,5,0,0,60,0,2,3129.0,72.16666666666667,18.0,36.0
5,2,595186,1,8,2,8,0,0,60,0,1,1820.0,63.0,2.0,15.0
5,2,595428,1,5,1,1,1,1,150,0,1,2703.0,87.2,5.0,20.0
5,2,595481,1,8,1,3,1,0,60,0,3,0.0,0.0,0.0,0.0
5,2,595895,1,2,2,10,0,1,120,0,1,205.0,0.0,0.0,8.0
5,2,595935,1,8,0,4,0,1,120,0,2,4013.0,84.75,16.0,35.0
5,2,595978,1,0,2,10,0,1,180,1,1,2987.0,62.5,12.0,35.0
5,2,596243,1,0,2,2,0,0,60,1,3,3715.0,86.33333333333333,12.0,30.0
5,2,596482,0,11,0,5,0,0,60,0,2,4069.0,74.66666666666667,12.0,36.0
5,2,596601,0,7,0,8,0,1,180,0,2,4021.0,65.83333333333333,12.0,33.0
5,2,596637,1,3,0,2,1,0,60,1,3,0.0,0.0,0.0,0.0
